"","origin_state","dest_state","origin_state_id","dest_state_id"
"15909","MN","MN",24,24
"15910","MN","MN",24,24
"15911","MN","MN",24,24
"15912","MN","MN",24,24
"15913","MN","MN",24,24
"15914","MN","MN",24,24
"15915","MN","MN",24,24
"15916","MN","MN",24,24
"15917","MN","MN",24,24
"15918","MN","MN",24,24
"15919","MN","MN",24,24
"15920","MN","MN",24,24
"15921","MN","MN",24,24
"15922","MN","MN",24,24
"15923","MN","MN",24,24
"15924","MN","MN",24,24
"15925","MN","MN",24,24
"15926","MN","MN",24,24
"15927","MN","MN",24,24
"15928","MN","MN",24,24
"15929","MN","ND",24,29
"15930","MN","ND",24,29
"15931","MN","ND",24,29
"15932","MN","ND",24,29
"15933","MN","ND",24,29
"15934","MN","ND",24,29
"15935","MN","ND",24,29
"15936","MN","ND",24,29
"15937","MN","MN",24,24
"15938","MN","MN",24,24
"15939","MN","MN",24,24
"15940","MN","MN",24,24
"15941","MN","ND",24,29
"15942","MN","ND",24,29
"15943","MN","ND",24,29
"15944","MN","ND",24,29
"15945","MN","ND",24,29
"15946","MN","ND",24,29
"15947","MN","ND",24,29
"15948","MN","ND",24,29
"15949","MN","MN",24,24
"15950","MN","MN",24,24
"15951","MN","MN",24,24
"15952","MN","MN",24,24
"15953","MN","MN",24,24
"15954","MN","MN",24,24
"15955","MN","MN",24,24
"15956","MN","MN",24,24
"15957","MN","MN",24,24
"15958","MN","MN",24,24
"15959","MN","MN",24,24
"15960","MN","MN",24,24
"15961","MN","IA",24,13
"15962","MN","IA",24,13
"15963","MN","IA",24,13
"15964","MN","IA",24,13
"15965","MN","IA",24,13
"15966","MN","IA",24,13
"15967","MN","SD",24,42
"15968","MN","SD",24,42
"15969","MN","SD",24,42
"15970","MN","SD",24,42
"15971","MN","SD",24,42
"15972","MN","SD",24,42
"15973","MN","MN",24,24
"15974","MN","MN",24,24
"15975","MN","MN",24,24
"15976","MN","MN",24,24
"15977","MN","MN",24,24
"15978","MN","MN",24,24
"15979","MN","MN",24,24
"15980","MN","MN",24,24
"15981","MN","MN",24,24
"15982","MN","MN",24,24
"15983","MN","MN",24,24
"15984","MN","MN",24,24
"15985","MN","MN",24,24
"15986","MN","MN",24,24
"15987","MN","MN",24,24
"15988","MN","MN",24,24
"15989","MN","MN",24,24
"15990","MN","MN",24,24
"15991","MN","MN",24,24
"15992","MN","MN",24,24
"15993","MN","MN",24,24
"15994","MN","MN",24,24
"15995","MN","MN",24,24
"15996","MN","MN",24,24
"15997","MN","MN",24,24
"15998","MN","MN",24,24
"15999","MN","MN",24,24
"16000","MN","MN",24,24
"16001","MN","MN",24,24
"16002","MN","MN",24,24
"16003","MN","MN",24,24
"16004","MN","MN",24,24
"16005","MN","MN",24,24
"16006","MN","MN",24,24
"16007","MN","MN",24,24
"16008","MN","MN",24,24
"16009","MN","MN",24,24
"16010","MN","MN",24,24
"16011","MN","MN",24,24
"16012","MN","MN",24,24
"16013","MN","ND",24,29
"16014","MN","ND",24,29
"16015","MN","ND",24,29
"16016","MN","ND",24,29
"16017","MN","ND",24,29
"16018","MN","ND",24,29
"16019","MN","ND",24,29
"16020","MN","ND",24,29
"16021","MN","MN",24,24
"16022","MN","MN",24,24
"16023","MN","MN",24,24
"16024","MN","MN",24,24
"16025","MN","MN",24,24
"16026","MN","MN",24,24
"16027","MN","MN",24,24
"16028","MN","MN",24,24
"16029","MN","MN",24,24
"16030","MN","MN",24,24
"16031","MN","MN",24,24
"16032","MN","MN",24,24
"16033","MN","MN",24,24
"16034","MN","MN",24,24
"16035","MN","MN",24,24
"16036","MN","MN",24,24
"16037","MN","MN",24,24
"16038","MN","MN",24,24
"16039","MN","MN",24,24
"16040","MN","MN",24,24
"16041","MN","MN",24,24
"16042","MN","MN",24,24
"16043","MN","MN",24,24
"16044","MN","MN",24,24
"16045","MN","MN",24,24
"16046","MN","MN",24,24
"16047","MN","MN",24,24
"16048","MN","MN",24,24
"16049","MN","MN",24,24
"16050","MN","MN",24,24
"16051","MN","MN",24,24
"16052","MN","MN",24,24
"16053","MN","MN",24,24
"16054","MN","MN",24,24
"16055","MN","MN",24,24
"16056","MN","MN",24,24
"16057","MN","MN",24,24
"16058","MN","MN",24,24
"16059","MN","MN",24,24
"16060","MN","MN",24,24
"16061","MN","MN",24,24
"16062","MN","MN",24,24
"16063","MN","MN",24,24
"16064","MN","MN",24,24
"16065","MN","MN",24,24
"16066","MN","MN",24,24
"16067","MN","MN",24,24
"16068","MN","MN",24,24
"16069","MN","MN",24,24
"16070","MN","MN",24,24
"16071","MN","MN",24,24
"16072","MN","MN",24,24
"16073","MN","ND",24,29
"16074","MN","ND",24,29
"16075","MN","ND",24,29
"16076","MN","ND",24,29
"16077","MN","ND",24,29
"16078","MN","ND",24,29
"16079","MN","ND",24,29
"16080","MN","ND",24,29
"16081","MN","MN",24,24
"16082","MN","MN",24,24
"16083","MN","MN",24,24
"16084","MN","MN",24,24
"16085","MN","MN",24,24
"16086","MN","MN",24,24
"16087","MN","MN",24,24
"16088","MN","MN",24,24
"16089","MN","MN",24,24
"16090","MN","MN",24,24
"16091","MN","MN",24,24
"16092","MN","MN",24,24
"16093","MN","MN",24,24
"16094","MN","MN",24,24
"16095","MN","MN",24,24
"16096","MN","MN",24,24
"16097","MN","MN",24,24
"16098","MN","MN",24,24
"16099","MN","MN",24,24
"16100","MN","MN",24,24
"16101","MN","MN",24,24
"16102","MN","MN",24,24
"16103","MN","MN",24,24
"16104","MN","MN",24,24
"16105","MN","MN",24,24
"16106","MN","MN",24,24
"16107","MN","MN",24,24
"16108","MN","MN",24,24
"16109","MN","ND",24,29
"16110","MN","ND",24,29
"16111","MN","ND",24,29
"16112","MN","ND",24,29
"16113","MN","ND",24,29
"16114","MN","ND",24,29
"16115","MN","ND",24,29
"16116","MN","ND",24,29
"16117","MN","MN",24,24
"16118","MN","MN",24,24
"16119","MN","MN",24,24
"16120","MN","MN",24,24
"16121","MN","MN",24,24
"16122","MN","MN",24,24
"16123","MN","MN",24,24
"16124","MN","MN",24,24
"16125","MN","MN",24,24
"16126","MN","MN",24,24
"16127","MN","MN",24,24
"16128","MN","MN",24,24
"16129","MN","MN",24,24
"16130","MN","MN",24,24
"16131","MN","MN",24,24
"16132","MN","MN",24,24
"16133","MN","MN",24,24
"16134","MN","MN",24,24
"16135","MN","MN",24,24
"16136","MN","MN",24,24
"16137","MN","MN",24,24
"16138","MN","MN",24,24
"16139","MN","MN",24,24
"16140","MN","MN",24,24
"16141","MN","IA",24,13
"16142","MN","IA",24,13
"16143","MN","IA",24,13
"16144","MN","IA",24,13
"16145","MN","IA",24,13
"16146","MN","IA",24,13
"16147","MN","SD",24,42
"16148","MN","SD",24,42
"16149","MN","SD",24,42
"16150","MN","SD",24,42
"16151","MN","SD",24,42
"16152","MN","SD",24,42
"16153","MN","MN",24,24
"16154","MN","MN",24,24
"16155","MN","MN",24,24
"16156","MN","MN",24,24
"16157","MN","MN",24,24
"16158","MN","MN",24,24
"16159","MN","MN",24,24
"16160","MN","MN",24,24
"16161","MN","MN",24,24
"16162","MN","MN",24,24
"16163","MN","MN",24,24
"16164","MN","MN",24,24
"16165","MN","MN",24,24
"16166","MN","MN",24,24
"16167","MN","MN",24,24
"16168","MN","MN",24,24
"16169","MN","MN",24,24
"16170","MN","MN",24,24
"16171","MN","MN",24,24
"16172","MN","MN",24,24
"16173","MN","MN",24,24
"16174","MN","MN",24,24
"16175","MN","MN",24,24
"16176","MN","MN",24,24
"16177","MN","MN",24,24
"16178","MN","MN",24,24
"16179","MN","MN",24,24
"16180","MN","MN",24,24
"16181","MN","ND",24,29
"16182","MN","ND",24,29
"16183","MN","ND",24,29
"16184","MN","ND",24,29
"16185","MN","ND",24,29
"16186","MN","ND",24,29
"16187","MN","ND",24,29
"16188","MN","ND",24,29
"16189","MN","MN",24,24
"16190","MN","MN",24,24
"16191","MN","MN",24,24
"16192","MN","MN",24,24
"16193","MN","MN",24,24
"16194","MN","MN",24,24
"16195","MN","MN",24,24
"16196","MN","MN",24,24
"16197","MN","MN",24,24
"16198","MN","MN",24,24
"16199","MN","MN",24,24
"16200","MN","MN",24,24
"16201","MN","MN",24,24
"16202","MN","MN",24,24
"16203","MN","MN",24,24
"16204","MN","MN",24,24
"16205","MN","MN",24,24
"16206","MN","MN",24,24
"16207","MN","SD",24,42
"16208","MN","SD",24,42
"16209","MN","SD",24,42
"16210","MN","SD",24,42
"16211","MN","SD",24,42
"16212","MN","SD",24,42
"16213","MN","MN",24,24
"16214","MN","MN",24,24
"16215","MN","MN",24,24
"16216","MN","MN",24,24
"16217","MN","MN",24,24
"16218","MN","MN",24,24
"16219","MN","MN",24,24
"16220","MN","MN",24,24
"16221","MN","MN",24,24
"16222","MN","MN",24,24
"16223","MN","MN",24,24
"16224","MN","MN",24,24
"16225","MN","MN",24,24
"16226","MN","MN",24,24
"16227","MN","MN",24,24
"16228","MN","MN",24,24
"16229","MN","MN",24,24
"16230","MN","MN",24,24
"16231","MN","MN",24,24
"16232","MN","MN",24,24
"16233","MN","MN",24,24
"16234","MN","MN",24,24
"16235","MN","MN",24,24
"16236","MN","MN",24,24
"16237","MN","MN",24,24
"16238","MN","MN",24,24
"16239","MN","MN",24,24
"16240","MN","MN",24,24
"16241","MN","MN",24,24
"16242","MN","MN",24,24
"16243","MN","MN",24,24
"16244","MN","MN",24,24
"16245","MN","MN",24,24
"16246","MN","MN",24,24
"16247","MN","MN",24,24
"16248","MN","MN",24,24
"16249","MN","IA",24,13
"16250","MN","IA",24,13
"16251","MN","IA",24,13
"16252","MN","IA",24,13
"16253","MN","IA",24,13
"16254","MN","IA",24,13
"16255","MN","SD",24,42
"16256","MN","SD",24,42
"16257","MN","SD",24,42
"16258","MN","SD",24,42
"16259","MN","SD",24,42
"16260","MN","SD",24,42
"16261","MN","MN",24,24
"16262","MN","MN",24,24
"16263","MN","MN",24,24
"16264","MN","MN",24,24
"16265","MN","MN",24,24
"16266","MN","MN",24,24
"16267","MN","SD",24,42
"16268","MN","SD",24,42
"16269","MN","SD",24,42
"16270","MN","SD",24,42
"16271","MN","SD",24,42
"16272","MN","SD",24,42
"16273","MN","MN",24,24
"16274","MN","MN",24,24
"16275","MN","MN",24,24
"16276","MN","MN",24,24
"16277","MN","MN",24,24
"16278","MN","MN",24,24
"16279","MN","MN",24,24
"16280","MN","MN",24,24
"16281","MN","MN",24,24
"16282","MN","MN",24,24
"16283","MN","MN",24,24
"16284","MN","MN",24,24
"16285","MN","MN",24,24
"16286","MN","MN",24,24
"16287","MN","MN",24,24
"16288","MN","MN",24,24
"16289","MN","ND",24,29
"16290","MN","ND",24,29
"16291","MN","ND",24,29
"16292","MN","ND",24,29
"16293","MN","ND",24,29
"16294","MN","ND",24,29
"16295","MN","ND",24,29
"16296","MN","ND",24,29
"16297","MN","MN",24,24
"16298","MN","MN",24,24
"16299","MN","MN",24,24
"16300","MN","MN",24,24
"16301","MN","ND",24,29
"16302","MN","ND",24,29
"16303","MN","ND",24,29
"16304","MN","ND",24,29
"16305","MN","ND",24,29
"16306","MN","ND",24,29
"16307","MN","ND",24,29
"16308","MN","ND",24,29
"16309","MN","MN",24,24
"16310","MN","MN",24,24
"16311","MN","MN",24,24
"16312","MN","MN",24,24
"16313","MN","MN",24,24
"16314","MN","MN",24,24
"16315","MN","MN",24,24
"16316","MN","MN",24,24
"16317","MN","MN",24,24
"16318","MN","MN",24,24
"16319","MN","MN",24,24
"16320","MN","MN",24,24
"16321","MN","MN",24,24
"16322","MN","MN",24,24
"16323","MN","MN",24,24
"16324","MN","MN",24,24
"16325","MN","MN",24,24
"16326","MN","MN",24,24
"16327","MN","MN",24,24
"16328","MN","MN",24,24
"16329","MN","MN",24,24
"16330","MN","MN",24,24
"16331","MN","MN",24,24
"16332","MN","MN",24,24
"16333","MN","MN",24,24
"16334","MN","MN",24,24
"16335","MN","MN",24,24
"16336","MN","MN",24,24
"16337","MN","MN",24,24
"16338","MN","MN",24,24
"16339","MN","MN",24,24
"16340","MN","MN",24,24
"16341","MN","MN",24,24
"16342","MN","MN",24,24
"16343","MN","MN",24,24
"16344","MN","MN",24,24
"16345","MN","MN",24,24
"16346","MN","MN",24,24
"16347","MN","MN",24,24
"16348","MN","MN",24,24
"16349","MN","MN",24,24
"16350","MN","MN",24,24
"16351","MN","MN",24,24
"16352","MN","MN",24,24
"16353","MN","MN",24,24
"16354","MN","MN",24,24
"16355","MN","MN",24,24
"16356","MN","MN",24,24
"16357","MN","MN",24,24
"16358","MN","MN",24,24
"16359","MN","MN",24,24
"16360","MN","MN",24,24
"16361","MN","MN",24,24
"16362","MN","MN",24,24
"16363","MN","MN",24,24
"16364","MN","MN",24,24
"16365","MN","MN",24,24
"16366","MN","MN",24,24
"16367","MN","MN",24,24
"16368","MN","MN",24,24
"16369","MN","IA",24,13
"16370","MN","IA",24,13
"16371","MN","IA",24,13
"16372","MN","IA",24,13
"16373","MN","IA",24,13
"16374","MN","IA",24,13
"16375","MN","SD",24,42
"16376","MN","SD",24,42
"16377","MN","SD",24,42
"16378","MN","SD",24,42
"16379","MN","SD",24,42
"16380","MN","SD",24,42
"16381","MN","MN",24,24
"16382","MN","MN",24,24
"16383","MN","MN",24,24
"16384","MN","MN",24,24
"16385","MN","MN",24,24
"16386","MN","MN",24,24
"16387","MN","MN",24,24
"16388","MN","MN",24,24
"16389","MN","MN",24,24
"16390","MN","MN",24,24
"16391","MN","MN",24,24
"16392","MN","MN",24,24
"16393","MN","IA",24,13
"16394","MN","IA",24,13
"16395","MN","IA",24,13
"16396","MN","IA",24,13
"16397","MN","IA",24,13
"16398","MN","IA",24,13
"16399","MN","SD",24,42
"16400","MN","SD",24,42
"16401","MN","SD",24,42
"16402","MN","SD",24,42
"16403","MN","SD",24,42
"16404","MN","SD",24,42
"16405","MN","MN",24,24
"16406","MN","MN",24,24
"16407","MN","MN",24,24
"16408","MN","MN",24,24
"16409","MN","ND",24,29
"16410","MN","ND",24,29
"16411","MN","ND",24,29
"16412","MN","ND",24,29
"16413","MN","ND",24,29
"16414","MN","ND",24,29
"16415","MN","ND",24,29
"16416","MN","ND",24,29
"16417","MN","MN",24,24
"16418","MN","MN",24,24
"16419","MN","MN",24,24
"16420","MN","MN",24,24
"16421","MN","MN",24,24
"16422","MN","MN",24,24
"16423","MN","MN",24,24
"16424","MN","MN",24,24
"16425","MN","MN",24,24
"16426","MN","MN",24,24
"16427","MN","MN",24,24
"16428","MN","MN",24,24
"16429","MN","MN",24,24
"16430","MN","MN",24,24
"16431","MN","MN",24,24
"16432","MN","MN",24,24
"16433","MN","ND",24,29
"16434","MN","ND",24,29
"16435","MN","ND",24,29
"16436","MN","ND",24,29
"16437","MN","ND",24,29
"16438","MN","ND",24,29
"16439","MN","ND",24,29
"16440","MN","ND",24,29
"16441","MN","MN",24,24
"16442","MN","MN",24,24
"16443","MN","MN",24,24
"16444","MN","MN",24,24
"16445","MN","ND",24,29
"16446","MN","ND",24,29
"16447","MN","ND",24,29
"16448","MN","ND",24,29
"16449","MN","ND",24,29
"16450","MN","ND",24,29
"16451","MN","ND",24,29
"16452","MN","ND",24,29
"16453","MN","MN",24,24
"16454","MN","MN",24,24
"16455","MN","MN",24,24
"16456","MN","MN",24,24
"16457","MN","MN",24,24
"16458","MN","MN",24,24
"16459","MN","MN",24,24
"16460","MN","MN",24,24
"16461","MN","MN",24,24
"16462","MN","MN",24,24
"16463","MN","MN",24,24
"16464","MN","MN",24,24
"16465","MN","IA",24,13
"16466","MN","IA",24,13
"16467","MN","IA",24,13
"16468","MN","IA",24,13
"16469","MN","IA",24,13
"16470","MN","IA",24,13
"16471","MN","SD",24,42
"16472","MN","SD",24,42
"16473","MN","SD",24,42
"16474","MN","SD",24,42
"16475","MN","SD",24,42
"16476","MN","SD",24,42
"16477","MN","MN",24,24
"16478","MN","MN",24,24
"16479","MN","MN",24,24
"16480","MN","MN",24,24
"16481","MN","ND",24,29
"16482","MN","ND",24,29
"16483","MN","ND",24,29
"16484","MN","ND",24,29
"16485","MN","ND",24,29
"16486","MN","ND",24,29
"16487","MN","ND",24,29
"16488","MN","ND",24,29
"16489","MN","MN",24,24
"16490","MN","MN",24,24
"16491","MN","MN",24,24
"16492","MN","MN",24,24
"16493","MN","MN",24,24
"16494","MN","MN",24,24
"16495","MN","MN",24,24
"16496","MN","MN",24,24
"16497","MN","MN",24,24
"16498","MN","MN",24,24
"16499","MN","MN",24,24
"16500","MN","MN",24,24
"16501","MN","MN",24,24
"16502","MN","MN",24,24
"16503","MN","MN",24,24
"16504","MN","MN",24,24
"16505","MN","MN",24,24
"16506","MN","MN",24,24
"16507","MN","MN",24,24
"16508","MN","MN",24,24
"16509","MN","MN",24,24
"16510","MN","MN",24,24
"16511","MN","MN",24,24
"16512","MN","MN",24,24
"16513","MN","MN",24,24
"16514","MN","MN",24,24
"16515","MN","MN",24,24
"16516","MN","MN",24,24
"16517","MN","ND",24,29
"16518","MN","ND",24,29
"16519","MN","ND",24,29
"16520","MN","ND",24,29
"16521","MN","ND",24,29
"16522","MN","ND",24,29
"16523","MN","ND",24,29
"16524","MN","ND",24,29
"16525","MN","MN",24,24
"16526","MN","MN",24,24
"16527","MN","MN",24,24
"16528","MN","MN",24,24
"16529","MN","MN",24,24
"16530","MN","MN",24,24
"16531","MN","MN",24,24
"16532","MN","MN",24,24
"16533","MN","MN",24,24
"16534","MN","MN",24,24
"16535","MN","MN",24,24
"16536","MN","MN",24,24
"16537","MN","MN",24,24
"16538","MN","MN",24,24
"16539","MN","MN",24,24
"16540","MN","MN",24,24
"16541","MN","MN",24,24
"16542","MN","MN",24,24
"16543","MN","MN",24,24
"16544","MN","MN",24,24
"16545","MN","MN",24,24
"16546","MN","MN",24,24
"16547","MN","MN",24,24
"16548","MN","MN",24,24
"16549","MN","MN",24,24
"16550","MN","MN",24,24
"16551","MN","MN",24,24
"16552","MN","MN",24,24
"16553","MN","MN",24,24
"16554","MN","MN",24,24
"16555","MN","MN",24,24
"16556","MN","MN",24,24
"16557","MN","MN",24,24
"16558","MN","MN",24,24
"16559","MN","MN",24,24
"16560","MN","MN",24,24
"16561","MN","IA",24,13
"16562","MN","IA",24,13
"16563","MN","IA",24,13
"16564","MN","IA",24,13
"16565","MN","IA",24,13
"16566","MN","IA",24,13
"16567","MN","SD",24,42
"16568","MN","SD",24,42
"16569","MN","SD",24,42
"16570","MN","SD",24,42
"16571","MN","SD",24,42
"16572","MN","SD",24,42
"16573","MN","MN",24,24
"16574","MN","MN",24,24
"16575","MN","MN",24,24
"16576","MN","MN",24,24
"16577","MN","ND",24,29
"16578","MN","ND",24,29
"16579","MN","ND",24,29
"16580","MN","ND",24,29
"16581","MN","ND",24,29
"16582","MN","ND",24,29
"16583","MN","ND",24,29
"16584","MN","ND",24,29
"16585","MN","MN",24,24
"16586","MN","MN",24,24
"16587","MN","MN",24,24
"16588","MN","MN",24,24
"16589","MN","MN",24,24
"16590","MN","MN",24,24
"16591","MN","MN",24,24
"16592","MN","MN",24,24
"16593","MN","MN",24,24
"16594","MN","MN",24,24
"16595","MN","MN",24,24
"16596","MN","MN",24,24
"16597","MN","MN",24,24
"16598","MN","MN",24,24
"16599","MN","MN",24,24
"16600","MN","MN",24,24
"16601","MN","MN",24,24
"16602","MN","MN",24,24
"16603","MN","MN",24,24
"16604","MN","MN",24,24
"16605","MN","MN",24,24
"16606","MN","MN",24,24
"16607","MN","MN",24,24
"16608","MN","MN",24,24
"16609","MN","MN",24,24
"16610","MN","MN",24,24
"16611","MN","MN",24,24
"16612","MN","MN",24,24
"16613","MN","MN",24,24
"16614","MN","MN",24,24
"16615","MN","MN",24,24
"16616","MN","MN",24,24
"16617","MN","MN",24,24
"16618","MN","MN",24,24
"16619","MN","MN",24,24
"16620","MN","MN",24,24
"16621","MN","MN",24,24
"16622","MN","MN",24,24
"16623","MN","MN",24,24
"16624","MN","MN",24,24
"16625","MN","MN",24,24
"16626","MN","MN",24,24
"16627","MN","MN",24,24
"16628","MN","MN",24,24
"16629","MN","MN",24,24
"16630","MN","MN",24,24
"16631","MN","MN",24,24
"16632","MN","MN",24,24
"16633","MN","MN",24,24
"16634","MN","MN",24,24
"16635","MN","MN",24,24
"16636","MN","MN",24,24
"16637","MN","MN",24,24
"16638","MN","MN",24,24
"16639","MN","MN",24,24
"16640","MN","MN",24,24
"16641","MN","MN",24,24
"16642","MN","MN",24,24
"16643","MN","MN",24,24
"16644","MN","MN",24,24
"16645","MN","MN",24,24
"16646","MN","MN",24,24
"16647","MN","MN",24,24
"16648","MN","MN",24,24
"16649","MN","MN",24,24
"16650","MN","MN",24,24
"16651","MN","MN",24,24
"16652","MN","MN",24,24
"16653","MN","MN",24,24
"16654","MN","MN",24,24
"16655","MN","MN",24,24
"16656","MN","MN",24,24
"16657","MN","MN",24,24
"16658","MN","MN",24,24
"16659","MN","MN",24,24
"16660","MN","MN",24,24
"16661","MN","ND",24,29
"16662","MN","ND",24,29
"16663","MN","ND",24,29
"16664","MN","ND",24,29
"16665","MN","ND",24,29
"16666","MN","ND",24,29
"16667","MN","ND",24,29
"16668","MN","ND",24,29
"16669","MN","MN",24,24
"16670","MN","MN",24,24
"16671","MN","MN",24,24
"16672","MN","MN",24,24
"16673","MN","MN",24,24
"16674","MN","MN",24,24
"16675","MN","MN",24,24
"16676","MN","MN",24,24
"16677","MN","MN",24,24
"16678","MN","MN",24,24
"16679","MN","MN",24,24
"16680","MN","MN",24,24
"16681","MN","MN",24,24
"16682","MN","MN",24,24
"16683","MN","MN",24,24
"16684","MN","MN",24,24
"16685","MN","MN",24,24
"16686","MN","MN",24,24
"16687","MN","MN",24,24
"16688","MN","MN",24,24
"16689","MN","MN",24,24
"16690","MN","MN",24,24
"16691","MN","MN",24,24
"16692","MN","MN",24,24
"16693","MN","MN",24,24
"16694","MN","MN",24,24
"16695","MN","MN",24,24
"16696","MN","MN",24,24
"16697","MN","ND",24,29
"16698","MN","ND",24,29
"16699","MN","ND",24,29
"16700","MN","ND",24,29
"16701","MN","ND",24,29
"16702","MN","ND",24,29
"16703","MN","ND",24,29
"16704","MN","ND",24,29
"16705","MN","MN",24,24
"16706","MN","MN",24,24
"16707","MN","MN",24,24
"16708","MN","MN",24,24
"16709","MN","MN",24,24
"16710","MN","MN",24,24
"16711","MN","MN",24,24
"16712","MN","MN",24,24
"16713","MN","MN",24,24
"16714","MN","MN",24,24
"16715","MN","MN",24,24
"16716","MN","MN",24,24
"16717","MN","MN",24,24
"16718","MN","MN",24,24
"16719","MN","MN",24,24
"16720","MN","MN",24,24
"16721","MN","ND",24,29
"16722","MN","ND",24,29
"16723","MN","ND",24,29
"16724","MN","ND",24,29
"16725","MN","ND",24,29
"16726","MN","ND",24,29
"16727","MN","ND",24,29
"16728","MN","ND",24,29
"16729","MN","MN",24,24
"16730","MN","MN",24,24
"16731","MN","MN",24,24
"16732","MN","MN",24,24
"16733","MN","MN",24,24
"16734","MN","MN",24,24
"16735","MN","MN",24,24
"16736","MN","MN",24,24
"16737","MN","MN",24,24
"16738","MN","MN",24,24
"16739","MN","MN",24,24
"16740","MN","MN",24,24
"16741","MN","MN",24,24
"16742","MN","MN",24,24
"16743","MN","MN",24,24
"16744","MN","MN",24,24
"16745","MN","MN",24,24
"16746","MN","MN",24,24
"16747","MN","MN",24,24
"16748","MN","MN",24,24
"16749","MN","MN",24,24
"16750","MN","MN",24,24
"16751","MN","MN",24,24
"16752","MN","MN",24,24
"16753","MN","MN",24,24
"16754","MN","MN",24,24
"16755","MN","MN",24,24
"16756","MN","MN",24,24
"16757","MN","MN",24,24
"16758","MN","MN",24,24
"16759","MN","MN",24,24
"16760","MN","MN",24,24
"16761","MN","MN",24,24
"16762","MN","MN",24,24
"16763","MN","MN",24,24
"16764","MN","MN",24,24
"16765","MN","MN",24,24
"16766","MN","MN",24,24
"16767","MN","MN",24,24
"16768","MN","MN",24,24
"16769","MN","ND",24,29
"16770","MN","ND",24,29
"16771","MN","ND",24,29
"16772","MN","ND",24,29
"16773","MN","ND",24,29
"16774","MN","ND",24,29
"16775","MN","ND",24,29
"16776","MN","ND",24,29
"16777","MN","MN",24,24
"16778","MN","MN",24,24
"16779","MN","MN",24,24
"16780","MN","MN",24,24
"16781","MN","MN",24,24
"16782","MN","MN",24,24
"16783","MN","MN",24,24
"16784","MN","MN",24,24
"16785","MN","MN",24,24
"16786","MN","MN",24,24
"16787","MN","MN",24,24
"16788","MN","MN",24,24
"16789","MN","MN",24,24
"16790","MN","MN",24,24
"16791","MN","MN",24,24
"16792","MN","MN",24,24
"16793","MN","MN",24,24
"16794","MN","MN",24,24
"16795","MN","MN",24,24
"16796","MN","MN",24,24
"16797","MN","MN",24,24
"16798","MN","MN",24,24
"16799","MN","MN",24,24
"16800","MN","MN",24,24
"16801","MN","MN",24,24
"16802","MN","MN",24,24
"16803","MN","MN",24,24
"16804","MN","MN",24,24
"16805","MN","MN",24,24
"16806","MN","MN",24,24
"16807","MN","SD",24,42
"16808","MN","SD",24,42
"16809","MN","SD",24,42
"16810","MN","SD",24,42
"16811","MN","SD",24,42
"16812","MN","SD",24,42
"16813","MS","GA",26,11
"16814","MS","GA",26,11
"16815","MS","GA",26,11
"16816","MS","GA",26,11
"16817","MS","LA",26,19
"16818","MS","LA",26,19
"16819","MS","LA",26,19
"16820","MS","LA",26,19
"16821","MS","LA",26,19
"16822","MS","LA",26,19
"16823","MS","LA",26,19
"16824","MS","TN",26,43
"16825","MS","GA",26,11
"16826","MS","GA",26,11
"16827","MS","IL",26,15
"16828","MS","IL",26,15
"16829","MS","TN",26,43
"16830","MS","TN",26,43
"16831","MS","TN",26,43
"16832","MS","TN",26,43
"16833","MS","TN",26,43
"16834","MS","TN",26,43
"16835","MS","TN",26,43
"16836","MS","TN",26,43
"16837","MS","GA",26,11
"16838","MS","GA",26,11
"16839","MS","GA",26,11
"16840","MS","GA",26,11
"16841","MS","LA",26,19
"16842","MS","LA",26,19
"16843","MS","LA",26,19
"16844","MS","LA",26,19
"16845","MS","LA",26,19
"16846","MS","LA",26,19
"16847","MS","LA",26,19
"16848","MS","TN",26,43
"16849","MS","GA",26,11
"16850","MS","GA",26,11
"16851","MS","GA",26,11
"16852","MS","GA",26,11
"16853","MS","MS",26,26
"16854","MS","MS",26,26
"16855","MS","MS",26,26
"16856","MS","MS",26,26
"16857","MS","MS",26,26
"16858","MS","MS",26,26
"16859","MS","MS",26,26
"16860","MS","TN",26,43
"16861","MS","GA",26,11
"16862","MS","GA",26,11
"16863","MS","IL",26,15
"16864","MS","IL",26,15
"16865","MS","TN",26,43
"16866","MS","TN",26,43
"16867","MS","TN",26,43
"16868","MS","TN",26,43
"16869","MS","TN",26,43
"16870","MS","TN",26,43
"16871","MS","TN",26,43
"16872","MS","TN",26,43
"16873","MS","IL",26,15
"16874","MS","IL",26,15
"16875","MS","IL",26,15
"16876","MS","IL",26,15
"16877","MS","TN",26,43
"16878","MS","TN",26,43
"16879","MS","TN",26,43
"16880","MS","TN",26,43
"16881","MS","TN",26,43
"16882","MS","TN",26,43
"16883","MS","TN",26,43
"16884","MS","TN",26,43
"16885","MS","GA",26,11
"16886","MS","GA",26,11
"16887","MS","GA",26,11
"16888","MS","GA",26,11
"16889","MS","TN",26,43
"16890","MS","TN",26,43
"16891","MS","TN",26,43
"16892","MS","TN",26,43
"16893","MS","TN",26,43
"16894","MS","TN",26,43
"16895","MS","TN",26,43
"16896","MS","TN",26,43
"16897","MS","GA",26,11
"16898","MS","GA",26,11
"16899","MS","IL",26,15
"16900","MS","IL",26,15
"16901","MS","MS",26,26
"16902","MS","MS",26,26
"16903","MS","MS",26,26
"16904","MS","MS",26,26
"16905","MS","MS",26,26
"16906","MS","MS",26,26
